Gene	Category	PRMT5_biased	DMSO_biased	PRMT5	DMSO	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
TAF3	Other	-0.148320413059472	-0.159219222948153	-0.143557560388788	-0.159872113395159	0.159478252936261	0.563353954661863	0.979807827996889	0.436646045338137	0.980468687337744	0.87945651204223	0.990048407563554	0.956468410705113	0.997549572641859
TP53	Other	0.162280503597886	0.149729437817575	0.161458900195924	0.144966383402783	0.161222082061708	0.564040755175147	0.979807827996889	0.435959244824853	0.980468687337744	0.89700521921308	0.991545978655025	0.78375015497972	0.997549572641859
MBD2	Other	0.0446027938888441	0.0285521569830116	0.0455976984707755	0.0290713538700172	0.161553553521401	0.564171282182722	0.979807827996889	0.435828717817278	0.980468687337744	0.876106456672535	0.990048407563554	0.603380329088365	0.971058107221159
PAF1	Other	-0.806006010667049	-0.876425952162326	-0.835193838542594	-0.851991361002547	0.164210767427816	0.565217387505515	0.979807827996889	0.434782612494485	0.980468687337744	0.838111919488707	0.990048407563554	0.502971182628102	0.968184929791462
NEK6	Other	-0.0106213517112773	-0.0194644286646362	-0.00803516286194589	-0.0252970649346175	0.168761124040368	0.567007730912952	0.979807827996889	0.432992269087048	0.980468687337744	0.821798756549444	0.990048407563554	0.585438105527905	0.971058107221159
MYD88	Other	0.124394893097402	0.110962109937328	0.126807360853213	0.10953377615141	0.168875599627287	0.567052753902232	0.979807827996889	0.432947246097768	0.980468687337744	0.810641609380535	0.990048407563554	0.480414991409696	0.954003482053356
WEE1	Other	-1.49691126648047	-1.59892211563083	-1.54518628471491	-1.56252670960597	0.169530552361747	0.567310328577956	0.979807827996889	0.432689671422044	0.980468687337744	0.922001555378863	0.994019034632178	0.33615101223897	0.836908690869087
ALKBH8	Other	0.199348675589575	0.187274944946241	0.205675263246365	0.188320297337899	0.169673036684677	0.567366359911439	0.979807827996889	0.432633640088561	0.980468687337744	0.846640348925359	0.990048407563554	0.860097592943552	0.997549572641859
MDM4	Other	0.142051844570613	0.137474599661029	0.144920458623496	0.12754791262463	0.169845300234611	0.56743409998607	0.979807827996889	0.43256590001393	0.980468687337744	0.891524986584261	0.991545978655025	0.625847960466888	0.977231871231816
BAP1	Other	0.188445914458631	0.170545610494499	0.188018769684242	0.170252114108614	0.173707095777679	0.56895216965716	0.979807827996889	0.43104783034284	0.980468687337744	0.745113275489357	0.990048407563554	0.964509644166563	0.997549572641859
BRDT	Nonessential	0.0630627725881974	0.0539258102723566	0.0656914699269195	0.0477879418536486	0.175048280139936	0.569479151429369	0.979807827996889	0.430520848570631	0.980468687337744	0.841626341010759	0.990048407563554	0.738602348606954	0.997549572641859
HDAC7	Other	0.0736500278345693	0.057756809751436	0.0777530691554678	0.0595455030091775	0.178027484261182	0.570649304404239	0.979807827996889	0.429350695595761	0.980468687337744	0.862156542706248	0.990048407563554	0.968167165553765	0.997549572641859
CBLB	Other	0.26110916585057	0.231437617664509	0.25439366351032	0.236125637879563	0.178619913832591	0.570881921510471	0.979807827996889	0.429118078489529	0.980468687337744	0.883960120946783	0.990048407563554	0.88012982872527	0.997549572641859
DPF2	Other	0.0438034688699959	0.0327170391430047	0.0461674869324822	0.0275317145848867	0.182223385343579	0.572296289310702	0.979807827996889	0.427703710689298	0.980468687337744	0.789349201376576	0.990048407563554	0.445504702527498	0.93022203339737
CD79B	Other	-0.046036300558446	-0.0621932252312237	-0.0440095179724044	-0.0626812497065923	0.182575743690248	0.572434540929466	0.979807827996889	0.427565459070534	0.980468687337744	0.861619920989443	0.990048407563554	0.724849005472998	0.990673243148491
GTF3C4	Essential	-0.0114832839375169	-0.024371423119574	-0.0110563222389496	-0.0297955738641228	0.183237356676713	0.572694107919188	0.979807827996889	0.427305892080812	0.980468687337744	0.853605736620319	0.990048407563554	0.931963903009263	0.997549572641859
NAP1L1	Other	0.0513275058518956	0.0371077355138988	0.0515169859255055	0.03273166920117	0.183688738741818	0.572871178115899	0.979807827996889	0.427128821884101	0.980468687337744	0.840604981495092	0.990048407563554	0.930901184930658	0.997549572641859
KDM3B	Other	-0.0967819731857079	-0.109633528556118	-0.0928426067320031	-0.112121053942032	0.188520819016176	0.574765801556719	0.979807827996889	0.425234198443281	0.980468687337744	0.813935483785459	0.990048407563554	0.799186135071468	0.997549572641859
CDC23	Other	-1.27824460605268	-1.39492799143344	-1.33168892195603	-1.35113610773718	0.190174252224385	0.575413706666279	0.979807827996889	0.424586293333721	0.980468687337744	0.8683011112033	0.990048407563554	0.787389964398944	0.997549572641859
PRDM15	Other	-0.031160557455288	-0.0430469601485603	-0.0286865155870489	-0.048259621482923	0.191408116526362	0.57589706921961	0.979807827996889	0.42410293078039	0.980468687337744	0.768855253306638	0.990048407563554	0.994062062735791	0.99881666770079
USP46	Other	0.172466897550768	0.15775857470816	0.174351928945833	0.153514585377226	0.203796111383182	0.580743584129812	0.979807827996889	0.419256415870188	0.980468687337744	0.793366974501501	0.990048407563554	0.826046334508227	0.997549572641859
PHF10	Other	0.182789140402055	0.152884528750677	0.17911216006409	0.158265647337584	0.203885958002493	0.580778690755172	0.979807827996889	0.419221309244828	0.980468687337744	0.832874230729967	0.990048407563554	0.766720097770063	0.997549572641859
CDYL	Other	0.183257571270752	0.161392117509592	0.186197590756835	0.164489918912263	0.212324272217918	0.584072969697408	0.979807827996889	0.415927030302592	0.980468687337744	0.724489508790251	0.989625021370983	0.80989301971342	0.997549572641859
UIMC1	Other	0.196278135323336	0.18114482174956	0.201698338552692	0.179870764244387	0.213499170843451	0.584531182109297	0.979807827996889	0.415468817890703	0.980468687337744	0.807523967807632	0.990048407563554	0.548535220248322	0.971058107221159
AKAP1	Other	-0.315316252703038	-0.348411319770412	-0.324992046202978	-0.346906488499374	0.214350371699834	0.584863080098007	0.979807827996889	0.415136919901993	0.980468687337744	0.8232200348636	0.990048407563554	0.599873359428966	0.971058107221159
SIAH1	Other	0.22687877524976	0.19824105744743	0.22586560484078	0.203155100268618	0.222150815865197	0.587901759664043	0.979807827996889	0.412098240335957	0.980468687337744	0.862294041492907	0.990048407563554	0.917936024371668	0.997549572641859
EIF3G	Essential	-1.43469016124671	-1.52970617349642	-1.47116501117437	-1.49426003163145	0.225918604871583	0.589367636356271	0.979807827996889	0.410632363643729	0.980468687337744	0.398736415619615	0.989521555239767	0.144985741865779	0.717842938139968
DDX51	Essential	-0.296256751396023	-0.332969432741252	-0.305643967566037	-0.329043887564884	0.228906250340982	0.590529108763455	0.979807827996889	0.409470891236545	0.980468687337744	0.860093356329315	0.990048407563554	0.716559804459874	0.989029458501406
JADE2	Other	0.0976450679932585	0.0691874860382705	0.101952782477363	0.0783835295415843	0.230565507612814	0.591173816714843	0.979807827996889	0.408826183285157	0.980468687337744	0.895620909914595	0.991545978655025	0.84692874475283	0.997549572641859
MAK	Other	0.309880972322501	0.285858878208683	0.307962694489943	0.284316035523851	0.231323992766425	0.591468445712716	0.979807827996889	0.408531554287284	0.980468687337744	0.843523928394713	0.990048407563554	0.893334100851946	0.997549572641859
HERC2	Other	-0.087418617096458	-0.109982044560658	-0.0874166216638055	-0.111820362930191	0.23874248048002	0.594347362803952	0.979807827996889	0.405652637196048	0.979524078585707	0.807497198163485	0.990048407563554	0.92355957420429	0.997549572641859
PSMC4	Essential	-1.97260761389896	-2.10389554245831	-2.03277225145758	-2.05723352729541	0.239306249453639	0.594565940092893	0.979807827996889	0.405434059907107	0.979524078585707	0.826366335900339	0.990048407563554	0.614060645778352	0.971058107221159
PHF7	Other	0.137001801404647	0.116487743500555	0.138832870049628	0.114094023901007	0.242026101627492	0.595620030902335	0.979807827996889	0.404379969097665	0.979524078585707	0.575515089829129	0.989625021370983	0.885036043854833	0.997549572641859
ASXL3	Other	0.034672243632593	0.0197829367592019	0.0374998520814846	0.012756087444145	0.242074296847641	0.595638702941374	0.979807827996889	0.404361297058626	0.979524078585707	0.856492274082336	0.990048407563554	0.986047397226306	0.99881666770079
FOXL2	Other	0.0202099852807752	0.000624780864824098	0.0234724119892217	-0.00128377023909145	0.242195974168632	0.595685842822942	0.979807827996889	0.404314157177058	0.979524078585707	0.671184328442552	0.989625021370983	0.466466816627996	0.943055878824772
SOCS1	Other	-0.105348567594686	-0.126393190475443	-0.101986268206806	-0.12739212144966	0.248561961641037	0.598150182326991	0.979807827996889	0.401849817673009	0.979524078585707	0.713585832765854	0.989625021370983	0.609464390088383	0.971058107221159
ZNF292	Other	0.166407052683781	0.14073919779127	0.166812548858548	0.140812124596801	0.254388036027928	0.600402103554955	0.979807827996889	0.399597896445045	0.977572096773654	0.53672108595278	0.989625021370983	0.899949520891266	0.997549572641859
BRCA2	Other	0.100072933971128	0.0749399806476335	0.0995745781189778	0.0732097914025492	0.257958345877073	0.601780472674883	0.979807827996889	0.398219527325117	0.97633647269623	0.758659981676924	0.990048407563554	0.546454064011052	0.971058107221159
MEN1	Other	-0.124569856608437	-0.145620919643778	-0.120953011330489	-0.147410908360898	0.258870713951203	0.602132502498608	0.979807827996889	0.397867497501392	0.97633647269623	0.877780400464822	0.990048407563554	0.960648435147629	0.997549572641859
POLE3	Other	0.0567901455745883	0.0333523150564317	0.0592405361438901	0.0322945839414517	0.263653062311274	0.603976366566223	0.979807827996889	0.396023633433777	0.975230004799477	0.81329026099239	0.990048407563554	0.940970438725447	0.997549572641859
H1FOO	Nonessential	-0.0422655760528668	-0.0594343591072328	-0.0373145543588362	-0.064370267276871	0.264728584113555	0.604390722043716	0.979807827996889	0.395609277956284	0.975230004799477	0.668407531075633	0.989625021370983	0.943751217697798	0.997549572641859
SETD2	Other	-0.118078195346828	-0.140451886912626	-0.114295420870293	-0.141663931822997	0.267793625227485	0.605570911047659	0.979807827996889	0.394429088952341	0.975230004799477	0.859629587836306	0.990048407563554	0.958080199790999	0.997549572641859
PRKDC	Other	-0.478972735315415	-0.515545125129826	-0.484342828560599	-0.511847518810172	0.269128017063459	0.606084414475693	0.979807827996889	0.393915585524307	0.975230004799477	0.883303338141856	0.990048407563554	0.909850510990276	0.997549572641859
ALKBH6	Other	0.136392017763819	0.110577776955784	0.137254691882146	0.109354094249494	0.273007428926537	0.607576247514201	0.979807827996889	0.392423752485799	0.974955011731385	0.657666844370003	0.989625021370983	0.365189783736871	0.871656568641939
NF2	Other	0.0230957318204813	0.000835570247721251	0.0242463453685988	-0.00373531490870191	0.273801744462808	0.607881508527398	0.979807827996889	0.392118491472602	0.974955011731385	0.88189928782335	0.990048407563554	0.60926070245665	0.971058107221159
APOBEC3F	Other	0.107185542614632	0.0778060043487184	0.106414264659382	0.0783534043584506	0.274577808573664	0.608179691279512	0.979807827996889	0.391820308720488	0.974955011731385	0.853349689543406	0.990048407563554	0.855660744965373	0.997549572641859
KMT2B	Other	-0.216812889989606	-0.247506680144335	-0.217028219787952	-0.245498861638494	0.278593170430448	0.609721472753981	0.979807827996889	0.390278527246019	0.974955011731385	0.833611459063675	0.990048407563554	0.487384650808551	0.958181344450235
VCP	Essential	-2.10864180125337	-2.23796741021757	-2.15383036785897	-2.18265203577751	0.282032799875692	0.611040819960721	0.979807827996889	0.388959180039279	0.974955011731385	0.861219444264317	0.990048407563554	0.644330399050638	0.983585909611369
BTRC	Other	-0.189403200588347	-0.215564508711724	-0.185785209099186	-0.214937710047389	0.285274562052503	0.612283099987477	0.979807827996889	0.387716900012523	0.974084256660677	0.716670842833637	0.989625021370983	0.996329194636816	0.99881666770079
METTL13	Other	0.000831409244197701	-0.017711090306313	0.00525685142158427	-0.0242739901186466	0.288981840683144	0.613702362989266	0.979807827996889	0.386297637010734	0.972704410310811	0.518979950294362	0.989625021370983	0.833857312385979	0.997549572641859
RBBP7	Other	0.215240249667703	0.19305319984157	0.21982295404708	0.190150418817812	0.290370266869845	0.6142335060646	0.979807827996889	0.3857664939354	0.972704410310811	0.80213218461708	0.990048407563554	0.890765865495315	0.997549572641859
PHF1	Other	-0.562299227984278	-0.604434349820554	-0.568949938975422	-0.598878570381839	0.292879698596009	0.615192946528104	0.979807827996889	0.384807053471896	0.972704410310811	0.805639106631789	0.990048407563554	0.315844240953612	0.830856144437973
ACTR5	Other	-0.0626520727351052	-0.0899167870507341	-0.0648748373281661	-0.094820765954663	0.293049190360108	0.61525772360046	0.979807827996889	0.38474227639954	0.972704410310811	0.834410798633139	0.990048407563554	0.850860801643671	0.997549572641859
EID1	Other	0.0261245069246117	0.00417273488862277	0.0283725626621075	-0.00187531298932353	0.296007904747909	0.616387977668661	0.979807827996889	0.383612022331339	0.972704410310811	0.672698915712096	0.989625021370983	0.591433606688039	0.971058107221159
PHF20L1	Other	0.199178016877122	0.16633979349334	0.192791084527276	0.162461279149898	0.296810716628566	0.616694488354366	0.979807827996889	0.383305511645634	0.972704410310811	0.766888968103934	0.990048407563554	0.8916160399582	0.997549572641859
MAP3K1	Other	0.181247635184424	0.142649182888727	0.175836349859836	0.14539168340992	0.297936215738851	0.617124076865354	0.979807827996889	0.382875923134646	0.972704410310811	0.766845340708343	0.990048407563554	0.607524929594927	0.971058107221159
FBXO11	Other	0.200670254676436	0.174993808717346	0.206280491954944	0.175474551036781	0.301476267068663	0.618474327597813	0.979807827996889	0.381525672402187	0.972704410310811	0.673070768621068	0.989625021370983	0.844502205140013	0.997549572641859
PADI3	Other	0.20736531133799	0.169487105227321	0.201282891113969	0.170284278386867	0.303364216961049	0.619193843866215	0.979807827996889	0.380806156133785	0.972704410310811	0.718859749009181	0.989625021370983	0.930113002355692	0.997549572641859
ASF1B	Other	-0.0330740148232728	-0.0561785935238437	-0.0300227064361077	-0.0611409930588442	0.304536875896618	0.6196405484507	0.979807827996889	0.3803594515493	0.972704410310811	0.874644763922086	0.990048407563554	0.978652650596008	0.997549572641859
SRSF1	Essential	-0.842834226156753	-0.9260976855097	-0.868762010646412	-0.900087431622495	0.3065665411718	0.620413337843589	0.979807827996889	0.379586662156411	0.972704410310811	0.715482231903945	0.989625021370983	0.191178554349174	0.769603615413806
CHAF1B	Other	-0.969838958686878	-1.07007956185914	-1.00008971124843	-1.03143729453749	0.306783704941783	0.620495993926396	0.979807827996889	0.379504006073604	0.972704410310811	0.697231566341544	0.989625021370983	0.197191767477284	0.769603615413806
PADI2	Other	0.210607742590656	0.172616550126052	0.205730274307965	0.17409810801325	0.309572273014418	0.62155687797175	0.979807827996889	0.37844312202825	0.972704410310811	0.569661530533602	0.989625021370983	0.950774013000585	0.997549572641859
